2.275e+11, 0.0435258
2.28e+11, 0.0437933
2.285e+11, 0.044061
2.29e+11, 0.044329
2.295e+11, 0.0445972
2.3e+11, 0.0448657
2.305e+11, 0.0451345
2.31e+11, 0.0454037
2.315e+11, 0.0456732
2.32e+11, 0.0459431
2.325e+11, 0.0462132
2.33e+11, 0.046483
2.335e+11, 0.0467533
2.34e+11, 0.047057
2.345e+11, 0.0473292
2.35e+11, 0.0476018
2.355e+11, 0.0478748
2.36e+11, 0.0481484
2.365e+11, 0.0484224
2.37e+11, 0.048697
2.375e+11, 0.0489722
2.38e+11, 0.0492478
2.385e+11, 0.0495241
2.39e+11, 0.049801
2.395e+11, 0.0500784
2.4e+11, 0.0503565
2.405e+11, 0.0506352
2.41e+11, 0.0509146
2.415e+11, 0.0511946
2.42e+11, 0.0514753
2.425e+11, 0.0517566
2.43e+11, 0.0520387
2.435e+11, 0.0523215
2.44e+11, 0.0526051
2.445e+11, 0.0528893
2.45e+11, 0.0531743
2.455e+11, 0.05346
2.46e+11, 0.0537465
2.465e+11, 0.0540337
2.47e+11, 0.0543218
2.475e+11, 0.0546106
2.48e+11, 0.0549003
2.485e+11, 0.0551908
2.49e+11, 0.0554821
2.495e+11, 0.0557742
2.5e+11, 0.0560672
2.505e+11, 0.056361
2.51e+11, 0.0566558
2.515e+11, 0.0569514
2.52e+11, 0.0572479
2.525e+11, 0.0575453
2.53e+11, 0.0578436
2.535e+11, 0.0581428
2.54e+11, 0.058443
2.545e+11, 0.0587441
2.55e+11, 0.0590462
2.555e+11, 0.0593492
2.56e+11, 0.0596533
2.565e+11, 0.0599583
2.57e+11, 0.0602642
2.575e+11, 0.0605712
2.58e+11, 0.0608792
2.585e+11, 0.0611883
2.59e+11, 0.0614984
2.595e+11, 0.0618095
2.6e+11, 0.0621217
2.605e+11, 0.0624349
2.61e+11, 0.0627492
2.615e+11, 0.0630646
2.62e+11, 0.0633812
2.625e+11, 0.0636988
2.63e+11, 0.0640176
2.635e+11, 0.0643375
2.64e+11, 0.0647009
2.645e+11, 0.0650232
2.65e+11, 0.0653468
2.655e+11, 0.0656715
2.66e+11, 0.0659973
2.665e+11, 0.0663244
2.67e+11, 0.0666527
2.675e+11, 0.0669823
2.68e+11, 0.0673132
2.685e+11, 0.0676452
2.69e+11, 0.0679785
2.695e+11, 0.0683131
2.7e+11, 0.068649
