#stokes,freq,ind,real,imag
7,2308,3,-1.70821460,-0.18023780
7,2308,4, 0.79809740,-0.51214830
7,2308,5, 4.69405170, 7.62300830
7,2308,6,-2.59369130,-3.54705340
7,2308,7,-1.09950640,-1.41032120
7,2308,8,-0.91983520,-0.64520930
7,2308,9, 1.20517970, 0.50226330
7,2308,10,-1.02433270, 0.08787010
7,2308,11,-0.02003110, 0.00331520
7,2308,12,-0.05308990,-0.78181120
7,2308,13,-1.23482780,-1.72122030
7,2308,14,-1.01912510, 3.27395330
7,2308,15, 0.43015980, 0.69706030
7,2308,16, 0.45132600, 0.63422190
7,2308,17, 0.04158260, 0.12151640
7,2308,18,-0.18309100,-0.38305840
7,2308,19,-0.23551000, 0.33750920
7,2308,20, 0.03791530,-0.33235270
7,2308,21,-0.29832130, 0.03347910
7,2308,22, 0.05838710,-0.02224830
7,2308,23,-0.09648840, 0.01048700
7,2308,24,-0.01196500, 0.22910690
7,2308,25, 0.16751140, 0.22372360
7,2308,26, 0.14849070,-0.61181420
7,2308,27, 0.01688610, 0.15701210
7,2308,28, 0.01824970, 0.07280380
7,2308,29,-0.08748280,-0.16454900
7,2308,30,-0.06218040,-0.07345400
7,2308,31, 0.04255040, 0.04898920
7,2308,32, 0.06654220, 0.00010830
7,2308,33, 0.12259030, 0.15479920
7,2308,34,-0.03533060, 0.09011310
7,2308,35,-0.20319260,-0.32692500
7,2308,36, 0.06987280, 0.00065170
7,2308,37,-0.09969190, 0.01168760
7,2308,38, 0.03494370, 0.00033000
7,2308,39,-0.03270120, 0.00377630
7,2308,40,-0.00037840,-0.04575580
7,2308,41,-0.04859590,-0.06578840
7,2308,42,-0.02420210, 0.06701340
7,2308,43,-0.03563950,-0.05999810
7,2308,44,-0.02956510, 0.04158860
7,2308,45, 0.03103930, 0.05834020
7,2308,46, 0.00858080,-0.00175740
7,2308,47, 0.01684520, 0.03909300
7,2308,48, 0.02354910, 0.02572000
7,2308,49,-0.02336260,-0.02796960
7,2308,50,-0.04680230,-0.03174030
7,2308,51,-0.03074980,-0.01156640
7,2308,52,-0.00397310,-0.03815480
7,2308,53,-0.02902700,-0.07293560
7,2308,54, 0.06244580, 0.11611840
7,2308,55, 0.02794910,-0.00216400
7,2308,56,-0.00514610,-0.00295440
7,2308,57, 0.02426900,-0.00303650
7,2308,58,-0.00256400,-0.00147210
7,2308,59, 0.00662760,-0.00067710
7,2308,60, 0.00097180, 0.01362520
7,2308,61, 0.01986370, 0.02696090
7,2308,62, 0.00700060,-0.00694790
7,2308,63, 0.01713100, 0.02580940
7,2308,64, 0.01331400,-0.04137300
7,2308,65, 0.01159220, 0.02338760
8,2308,0,-41.15958880, 4.41071100
8,2308,1, 2.67951320, 16.48926500
8,2308,2, 3.65800310, 27.28107720
8,2308,3,-2.51269990,-0.19305260
8,2308,4, 80.42460210, 15.31418960
8,2308,5, 55.76035850,-1.22190840
8,2308,6,-1.26967440,-7.33857330
8,2308,7,-0.54777980,-4.21138140
8,2308,8, 0.54042930,-15.49632750
8,2308,9,-1.75493630, 30.21203700
8,2308,10,-0.67046720, 0.10350300
8,2308,11,-0.01751500, 0.00087180
8,2308,12,-6.46908450,-2.55441070
8,2308,13,-11.74354390, 0.13387910
8,2308,14,-48.82789580,-8.06298880
8,2308,15, 0.12069440, 1.10835850
8,2308,16, 0.18065860, 1.90734650
8,2308,17, 0.00600630,-0.30053150
8,2308,18,-0.19218780,-2.51533280
8,2308,19, 0.44162750,-0.99196140
8,2308,20,-0.36499590, 2.50173630
8,2308,21,-0.21498430, 0.01387990
8,2308,22, 0.07965880, 0.03850980
8,2308,23,-0.06855480, 0.00450990
8,2308,24,-0.47250700, 0.17316450
8,2308,25, 1.51568450,-0.02987510
8,2308,26, 8.73549530, 1.37942440
8,2308,27, 1.21783620, 0.15818800
8,2308,28, 0.04676490,-0.28094240
8,2308,29,-0.04666410,-0.05521500
8,2308,30,-0.02544180,-0.36759460
8,2308,31, 0.02779020, 0.26186250
8,2308,32,-0.03786890, 0.16253690
8,2308,33, 0.03512780, 1.95892840
8,2308,34, 0.10090150,-0.33035950
8,2308,35,-0.12109790,-3.56753260
8,2308,36, 0.03043130,-0.02768500
8,2308,37,-0.07329240, 0.00461140
8,2308,38, 0.01520850,-0.01385700
8,2308,39,-0.02387530, 0.00151590
8,2308,40,-0.04637610,-0.07001950
8,2308,41,-0.44672880, 0.00760490
8,2308,42,-1.58755670,-0.30405920
8,2308,43,-0.42069840,-0.00851000
8,2308,44,-1.08396790,-0.23002050
8,2308,45, 0.01645130, 0.00407720
8,2308,46,-0.00401500, 0.14235610
8,2308,47, 0.00948940,-0.04328380
8,2308,48, 0.01056980, 0.15431030
8,2308,49,-0.01430830,-0.13659730
8,2308,50, 0.00361280,-0.43066280
8,2308,51, 0.01156510,-0.23575080
8,2308,52,-0.02776090,-0.05077830
8,2308,53,-0.03598790,-0.72479240
8,2308,54, 0.02964370, 1.53603840
8,2308,55, 0.01735930,-0.00136160
8,2308,56, 0.00461920, 0.01018660
8,2308,57, 0.01839270,-0.00111090
8,2308,58, 0.00230120, 0.00507550
8,2308,59, 0.00458640,-0.00031280
8,2308,60, 0.06966300, 0.03459720
8,2308,61, 0.18313690,-0.00302650
8,2308,62, 0.46200690, 0.10462360
8,2308,63, 0.17820170, 0.00045620
8,2308,64, 0.75085670, 0.13375360
8,2308,65, 0.16749500, 0.00740880
5,2436,0, 226.08543840, 0.06159140
5,2436,1, 1.10830830, 16.45501550
5,2436,2,-15.70376920, 34.60807640
5,2436,3, 195.39438650, 17.57215320
5,2436,4,-113.55830920,-1.23390140
5,2436,5, 5.35308210, 0.48949860
5,2436,6,-1.54317640, 2.17773280
5,2436,7, 0.45607990,-10.58574240
5,2436,8,-15.44797020, 39.53460800
5,2436,9, 32.74949160,-81.96110850
5,2436,10,-352.57513340,-29.86241850
5,2436,11, 19.12302190, 4.05871800
5,2436,12,-156.48644240, 13.20962950
5,2436,13, 2.40243280,-0.30212530
5,2436,14,-33.39205190,-0.37336530
5,2436,15, 0.31687390, 1.74145030
5,2436,16, 1.76762220,-2.50209940
5,2436,17,-1.18505120,-5.35302960
5,2436,18,-9.74768030, 36.88167040
5,2436,19, 19.36688610,-47.96470620
5,2436,20, 0.05196160, 1.93031040
5,2436,21,-69.97776670,-3.53379960
5,2436,22,-3.96314640,-2.10185320
5,2436,23,-24.36487380,-1.85330100
5,2436,24, 70.06471740,-5.26057070
5,2436,25,-4.38682220,-0.06874720
5,2436,26, 70.34659260,-3.07441080
5,2436,27,-1.07990090,-0.68411350
5,2436,28,-0.72517730,-0.01392480
5,2436,29,-0.59980980,-0.58552960
5,2436,30, 0.21850080,-3.83235910
5,2436,31, 0.30096930,-2.28088390
5,2436,32,-2.60011810,-17.82248030
5,2436,33, 5.35638900,-18.63558180
5,2436,34, 0.67222840,-2.23811760
5,2436,35,-18.91697900, 46.41751510
5,2436,36,-4.71242780, 0.07296760
5,2436,37,-7.04001380,-0.90534500
5,2436,38,-1.58655440,-0.52763940
5,2436,39,-2.88220340,-0.03098320
5,2436,40,-23.82692650,-12.92038200
5,2436,41,-3.30260260,-0.11473530
5,2436,42,-31.97246640, 2.11725340
5,2436,43,-3.52896110,-0.76956650
5,2436,44,-32.09669050,-1.33704680
5,2436,45, 0.19981900,-0.95841360
5,2436,46, 1.26993360,-0.93231710
5,2436,47,-0.46738120, 1.89309360
5,2436,48,-0.32590920, 6.96266000
5,2436,49,-0.16172740, 4.82470520
5,2436,50,-2.78168930, 21.04007950
5,2436,51,-0.91979850, 4.26914060
5,2436,52,-1.12619860, 2.77706450
5,2436,53,-3.67309770, 9.36508210
5,2436,54, 6.38624980,-17.19386770
5,2436,55, 2.81972350,-0.19878440
5,2436,56, 14.25467490,-0.44215320
5,2436,57, 1.09542000, 0.81856190
5,2436,58, 3.60209740, 1.23579010
5,2436,59, 2.11716240,-0.33010140
5,2436,60, 41.66059570, 10.83707700
5,2436,61, 3.57327600, 0.27153650
5,2436,62,-4.33695670, 0.54983690
5,2436,63, 5.30120320, 1.27345820
5,2436,64, 49.44840810,-1.38849580
5,2436,65,-0.88587920, 0.30008030
6,2436,0, 9.40949620, 0.44468480
6,2436,1,-1.86753980, 2.14769800
6,2436,2,-37.10491310, 0.85660140
6,2436,3, 198.47917120, 84.20151220
6,2436,4,-0.95975800,-0.68324460
6,2436,5,-3.17265070, 0.72002830
6,2436,6, 0.54451040,-0.84999480
6,2436,7, 3.32651320,-4.38843530
6,2436,8,-25.92689670, 2.28518520
6,2436,9, 60.55676960,-4.86222300
6,2436,10,-352.46303070,-158.79248060
6,2436,11, 23.55176060,-2.50567560
6,2436,12,-1.48290120, 0.35552600
6,2436,13, 13.76153310,-2.01306590
6,2436,14,-5.27743040, 1.05661500
6,2436,15, 0.98785650, 0.65589880
6,2436,16,-1.65522560, 0.41400460
6,2436,17,-3.21242630, 0.04723540
6,2436,18,-8.35959820, 1.40423830
6,2436,19, 24.36462170,-2.48926170
6,2436,20, 4.26516840,-1.93738170
6,2436,21,-71.81144340,-50.60394970
6,2436,22,-13.74557220, 3.33728600
6,2436,23,-24.54328910,-12.76318820
6,2436,24, 4.19703200,-0.08748830
6,2436,25,-9.20209160, 2.80049670
6,2436,26, 0.31129310,-1.90643620
6,2436,27,-2.67172590, 0.93164370
6,2436,28, 0.15809000,-0.24062560
6,2436,29,-1.01412440,-1.40574570
6,2436,30, 0.55540950,-0.12151600
6,2436,31, 1.71649430, 3.35663850
6,2436,32,-7.38844550,-2.02521730
6,2436,33, 10.30255950,-0.53799110
6,2436,34,-3.66092650, 0.54009140
6,2436,35,-26.55461140, 0.12488300
6,2436,36, 6.17047560, 5.63804280
6,2436,37,-1.08714550,-2.65593980
6,2436,38, 1.29179310, 0.98679750
6,2436,39,-2.65530150,-2.86296770
6,2436,40,-5.75071290, 0.82412500
6,2436,41,-2.25105720,-0.78824600
6,2436,42,-8.34369870, 3.95110650
6,2436,43, 3.27384790, 1.01114400
6,2436,44,-2.27327470, 1.56865900
6,2436,45, 0.27479350, 1.54419230
6,2436,46,-0.61560610,-0.33297190
6,2436,47, 0.51649260, 0.63269460
6,2436,48, 0.53071930, 0.03130950
6,2436,49,-1.33351900,-2.08671810
6,2436,50, 2.68560020, 5.64466550
6,2436,51,-2.79600970, 1.40402770
6,2436,52, 4.42552790, 0.49785530
6,2436,53,-5.60845340, 0.42902720
6,2436,54, 13.20543680,-2.14161000
6,2436,55,-1.82242820,-2.17149700
6,2436,56,-2.04320210,-0.45993090
6,2436,57,-0.97032660, 0.03146260
6,2436,58, 0.70206240, 1.64896050
6,2436,59, 2.60189450,-1.62278670
6,2436,60, 1.80936380,-0.91272040
6,2436,61, 2.92928680, 0.30456220
6,2436,62, 9.46742230,-2.52715290
6,2436,63,-4.53366810,-1.33025110
6,2436,64, 0.68473370,-0.59815100
6,2436,65, 0.11195020, 0.56537870
7,2436,0, 9.49517310,-0.99261370
7,2436,1, 0.86717890, 2.14855190
7,2436,2, 33.22525930,-4.02450440
7,2436,3, 175.18894640,-124.23373310
7,2436,4,-0.50665820, 0.65912480
7,2436,5,-3.19259990,-0.84198680
7,2436,6, 3.12784420,-0.24166420
7,2436,7, 1.86771090,-4.12398160
7,2436,8, 20.66905920,-3.94936200
7,2436,9,-52.09084480, 5.14694900
7,2436,10,-307.93639350, 231.00428810
7,2436,11, 19.60137350,-0.16824750
7,2436,12,-1.18508960,-1.07904780
7,2436,13, 14.22978380,-0.77412280
7,2436,14,-4.94714680,-0.78568380
7,2436,15,-1.72005830, 0.87759950
7,2436,16,-1.30408190,-0.17803580
7,2436,17, 0.12800570,-0.23015330
7,2436,18, 6.30210670, 0.91701120
7,2436,19,-18.80641940, 3.90068500
7,2436,20,-3.66808000,-2.00262580
7,2436,21,-65.02998180, 67.95690920
7,2436,22,-10.75980370,-1.58427480
7,2436,23,-21.73262190, 18.01180770
7,2436,24, 3.74976450, 0.15254640
7,2436,25,-10.21082810,-0.07428330
7,2436,26,-0.77116760, 1.46858060
7,2436,27,-2.52157940,-1.52334070
7,2436,28,-0.19278450, 0.21736260
7,2436,29, 1.65415750,-1.20873180
7,2436,30, 0.13650460, 0.27250390
7,2436,31,-2.35433160, 3.35509550
7,2436,32, 6.38566160,-2.54092030
7,2436,33,-7.89507880,-2.90595710
7,2436,34, 2.33960020, 2.35507560
7,2436,35, 21.49821960,-3.22415910
7,2436,36, 5.17467050,-7.06965850
7,2436,37,-2.54346960, 2.81676780
7,2436,38, 0.45472690,-1.57545550
7,2436,39,-2.54167990, 3.60688690
7,2436,40,-6.54553940, 0.28789700
7,2436,41,-0.94907810, 0.30303020
7,2436,42,-7.41673130,-2.25181250
7,2436,43, 2.25828900, 3.29010400
7,2436,44,-2.88430400, 1.04945560
7,2436,45,-0.51749530, 1.62455480
7,2436,46,-0.10379740,-1.00273710
7,2436,47, 0.17092720, 0.26209090
7,2436,48, 0.13885240, 0.16949710
7,2436,49, 1.60315400,-1.18274280
7,2436,50,-3.40178130, 3.31218640
7,2436,51, 2.13493070, 6.19364500
7,2436,52,-3.41318860,-2.42781530
7,2436,53, 4.57279270,-0.61204150
7,2436,54,-11.15256990, 1.61517850
7,2436,55,-1.34632280, 2.38426490
7,2436,56,-1.41337980, 0.97152400
7,2436,57,-0.45997780, 0.35699440
7,2436,58, 1.43239880,-1.67708020
7,2436,59, 1.24965480, 1.93587670
7,2436,60, 2.66531130, 0.74375700
7,2436,61, 2.17217590, 0.85651870
7,2436,62, 9.28754470, 1.67285840
7,2436,63,-3.36258780,-2.80461050
7,2436,64, 0.95929750,-1.04214090
7,2436,65, 0.14157570,-0.31606960
8,2436,0, 222.08983000, 0.19150930
8,2436,1, 0.64011700,-18.86146230
8,2436,2,-11.71751990, 28.82115590
8,2436,3, 137.97035200, 56.21944070
8,2436,4,-122.00106090,-1.20005860
8,2436,5, 6.55385730, 0.35937450
8,2436,6,-1.35124100,-0.62616790
8,2436,7,-0.56784550, 20.49383320
8,2436,8,-9.68612890, 19.25635220
8,2436,9, 22.12529430,-54.66301170
8,2436,10,-245.56874820,-97.77275230
8,2436,11, 12.40393590, 8.14627780
8,2436,12,-155.70582620, 12.91589390
8,2436,13, 2.19894850,-0.47509610
8,2436,14,-33.02977820,-0.76443170
8,2436,15, 1.25145720, 3.13604250
8,2436,16, 1.59983340, 2.12117670
8,2436,17, 0.58308900, 1.92281090
8,2436,18,-6.56257840, 24.85746280
8,2436,19, 13.49661730,-30.76081280
8,2436,20, 0.23325920, 1.23567460
8,2436,21,-50.09726890,-17.51860880
8,2436,22,-7.89669670,-4.52443830
8,2436,23,-17.42398970,-6.59208410
8,2436,24, 74.18644770,-6.24627710
8,2436,25,-5.43132190,-0.35172470
8,2436,26, 70.89407480,-2.98903990
8,2436,27,-0.79139760,-0.68616400
8,2436,28,-0.61498490,-2.07479880
8,2436,29,-1.30353170,-4.23626940
8,2436,30, 0.25694650,-4.11314570
8,2436,31,-1.24125380,-11.19767470
8,2436,32,-1.66641080,-17.08858230
8,2436,33, 3.11318890,-13.09644490
8,2436,34, 0.26969810,-1.23563260
8,2436,35,-12.96882440, 30.17966080
8,2436,36, 6.22620170, 0.82678960
8,2436,37,-6.94961470,-1.04696290
8,2436,38,-1.90472110,-1.12523640
8,2436,39,-2.16739650,-0.52715580
8,2436,40,-23.00425880,-12.65677720
8,2436,41,-3.25235890, 0.25508080
8,2436,42,-34.94406040, 2.64965310
8,2436,43,-4.16182270,-0.90253360
8,2436,44,-31.23142590,-1.49979060
8,2436,45, 0.65791300, 1.57715790
8,2436,46, 1.11284270, 3.01474920
8,2436,47, 0.07997600, 3.95938130
8,2436,48,-0.75242750, 5.68437840
8,2436,49, 0.15760110, 7.44145740
8,2436,50,-2.25471850, 20.52085080
8,2436,51,-0.92288190, 3.49134410
8,2436,52,-0.85440380, 1.01562520
8,2436,53,-2.48080380, 6.15310630
8,2436,54, 4.42075780,-11.42126150
8,2436,55, 1.77542530, 0.09087510
8,2436,56,-3.08905660, 0.52552990
8,2436,57, 1.61467330, 0.72038410
8,2436,58, 7.29122630, 1.62700350
8,2436,59, 1.48971580, 0.58464320
8,2436,60, 42.48196210, 12.00580500
8,2436,61, 3.73648950, 0.27424670
8,2436,62,-6.53128170, 0.23662830
8,2436,63, 4.93357170, 1.01864580
8,2436,64, 49.54058680,-1.18515810
8,2436,65, 0.20395110, 0.77891420
5,2564,0, 211.08961430, 0.01239340
5,2564,1, 0.70284370, 15.23649540
5,2564,2,-13.19179850,-16.14908750
5,2564,3,-108.71400390,-36.01857730
5,2564,4,-84.40742440,-1.18108300
5,2564,5, 4.84008890, 0.09841160
5,2564,6,-1.99628100, 2.04716980
5,2564,7, 0.61918060,-6.77078690
5,2564,8,-12.08251660,-17.71811600
5,2564,9, 25.50422120, 35.04909770
5,2564,10, 193.84806770, 65.40932820
5,2564,11,-7.59948380,-3.04015990
5,2564,12,-140.31408690, 16.05293800
5,2564,13, 2.86011260,-0.64889590
5,2564,14,-39.15403560,-1.63305170
5,2564,15, 0.61929510,-0.62471640
5,2564,16, 2.24729370,-2.81009240
5,2564,17,-1.04299210,-6.86010490
5,2564,18,-6.84556580,-0.21992990
5,2564,19, 15.03664670, 19.58515710
5,2564,20,-0.27616170, 0.35883400
5,2564,21, 50.42998820, 15.07562180
5,2564,22, 10.73148170, 1.39757420
5,2564,23, 14.80449990, 4.73974000
5,2564,24, 44.00081200,-9.68783960
5,2564,25,-4.46997280, 0.32519860
5,2564,26, 60.71177040,-3.21757330
5,2564,27,-3.09562780,-0.44356460
5,2564,28,-0.54274550, 0.93911940
5,2564,29,-1.18350060, 1.83608530
5,2564,30,-0.39057800,-1.72851370
5,2564,31,-0.37420610,-3.26710490
5,2564,32,-3.49770880,-23.32223640
5,2564,33, 3.64011220,-0.03135250
5,2564,34, 0.45772800,-1.17838920
5,2564,35,-14.49686520,-20.13624920
5,2564,36,-13.78355210,-1.43997730
5,2564,37, 1.59447640, 0.13177540
5,2564,38,-4.22094540,-0.19276760
5,2564,39, 2.37112710, 0.64968490
5,2564,40,-37.94624150,-10.08014630
5,2564,41,-2.12657370, 0.48142000
5,2564,42,-25.80485380, 2.61402090
5,2564,43,-1.82963280,-0.07080380
5,2564,44,-39.59199660,-1.52246330
5,2564,45, 0.10258440,-0.41369650
5,2564,46, 1.10322990,-0.52673700
5,2564,47, 0.18264360, 0.90363430
5,2564,48, 0.06850300, 4.44543070
5,2564,49, 0.61140520, 4.92868690
5,2564,50,-0.57047510, 13.89314820
5,2564,51,-0.62608620, 3.55194410
5,2564,52,-0.50150440,-0.86810120
5,2564,53,-2.84732230,-3.77678010
5,2564,54, 5.31081930, 6.97008400
5,2564,55, 3.52995770, 0.15584600
5,2564,56, 15.02606480, 0.12532640
5,2564,57, 0.61349900, 0.57825130
5,2564,58, 0.78545070, 0.65950050
5,2564,59, 1.99325320,-0.74391120
5,2564,60, 50.97142020, 10.17562510
5,2564,61, 3.16497630,-0.64469380
5,2564,62,-2.89363000, 1.66157980
5,2564,63, 4.94622540, 0.50907500
5,2564,64, 44.54204950,-0.95086680
5,2564,65,-0.10577950, 0.37466900
6,2564,0, 4.91177140, 0.58775610
6,2564,1,-1.66662890, 2.61399060
6,2564,2,-29.05444940,-5.91995730
6,2564,3, 181.66046190, 116.05540760
6,2564,4, 0.83084990,-0.32503820
6,2564,5,-4.18825360, 0.52327370
6,2564,6, 0.57253120,-0.29103650
6,2564,7, 3.26807380,-3.55473350
6,2564,8,-24.82387820,-5.61403380
6,2564,9, 56.41722780, 10.86211070
6,2564,10,-325.50314890,-213.57216740
6,2564,11, 17.34268660, 6.82876540
6,2564,12,-2.27298770, 0.66466300
6,2564,13, 9.38239930,-0.48322180
6,2564,14,-3.32391630, 0.65468810
6,2564,15, 0.38077610, 0.34612890
6,2564,16,-1.23285530, 0.42105470
6,2564,17,-2.38454070,-0.56404860
6,2564,18,-13.13675060,-3.48954830
6,2564,19, 26.24855710, 6.10932700
6,2564,20, 2.07884990,-0.64123900
6,2564,21,-72.30925520,-53.15269670
6,2564,22,-10.96394030,-2.53487940
6,2564,23,-23.26586830,-15.85293100
6,2564,24, 4.88946090,-0.06702710
6,2564,25,-4.40710550, 1.32120330
6,2564,26, 1.44118180,-0.76718150
6,2564,27,-1.00202150,-0.05458150
6,2564,28,-0.01913450,-0.59075070
6,2564,29, 0.55442510,-1.67407820
6,2564,30,-0.24420870,-1.15389300
6,2564,31, 0.87480220, 3.04810680
6,2564,32,-4.02979870,-2.94269710
6,2564,33, 8.10979490, 2.14085500
6,2564,34,-3.19495470,-0.67075930
6,2564,35,-25.78171200,-7.60933600
6,2564,36, 6.35596410, 4.63582620
6,2564,37,-2.96521170,-2.97378350
6,2564,38, 3.20647200, 0.83709370
6,2564,39,-3.01012800,-2.57072310
6,2564,40,-6.50356430,-0.00292120
6,2564,41,-3.23126560, 0.29108720
6,2564,42,-10.16305610, 1.83691640
6,2564,43, 1.85619440, 2.38882560
6,2564,44,-3.15666830, 1.80971840
6,2564,45, 0.31148600, 2.57829220
6,2564,46,-0.33887330, 0.48298900
6,2564,47,-0.81295750, 1.08608050
6,2564,48, 1.42580100, 1.16669770
6,2564,49,-1.43214490,-1.00497410
6,2564,50, 1.01359000, 4.56950400
6,2564,51,-2.08176100,-0.27761860
6,2564,52, 4.22249640, 1.81730190
6,2564,53,-5.41465250,-1.24935850
6,2564,54, 13.46089230, 1.39609820
6,2564,55,-1.22769510,-2.81184940
6,2564,56,-0.97444670,-0.34644510
6,2564,57, 0.88357490, 1.94500960
6,2564,58,-1.06745910, 1.76869700
6,2564,59, 1.96156530,-0.18595690
6,2564,60, 2.96495960, 0.10785720
6,2564,61, 2.88884640,-0.36607210
6,2564,62, 8.45998400,-1.29524840
6,2564,63,-2.41722650,-2.24108850
6,2564,64, 2.28290440,-1.02737340
6,2564,65, 0.51657130,-0.01475990
7,2564,0, 4.85883950,-0.74751370
7,2564,1, 1.04270210, 2.14667630
7,2564,2, 29.51066590,-13.89935160
7,2564,3, 181.87731910,-121.31797930
7,2564,4, 0.89112920,-0.53995600
7,2564,5,-4.21717660, 0.15157740
7,2564,6, 1.92100080,-0.20591160
7,2564,7, 0.58074550,-3.36681640
7,2564,8, 24.74605490,-14.80552680
7,2564,9,-57.57587770, 28.69427590
7,2564,10,-322.74029090, 224.29684930
7,2564,11, 16.83666720,-4.72130960
7,2564,12,-2.06908920,-0.55702560
7,2564,13, 9.78840770,-2.08384790
7,2564,14,-3.09021360,-0.52781810
7,2564,15, 0.11167780, 0.45847220
7,2564,16,-0.79023510,-0.17275390
7,2564,17,-0.21328510,-0.73901330
7,2564,18, 14.29812380,-6.86088950
7,2564,19,-26.80748120, 16.82448340
7,2564,20,-1.74864450,-0.70536090
7,2564,21,-72.34435960, 59.77699550
7,2564,22,-10.29520330, 1.41966110
7,2564,23,-23.26848780, 16.99682780
7,2564,24, 4.69602230, 0.56980660
7,2564,25,-4.69273180, 1.10516980
7,2564,26, 0.41469250, 0.88370070
7,2564,27,-1.37244400,-0.49801640
7,2564,28, 0.05348350,-0.34897530
7,2564,29,-1.14976860,-1.36696320
7,2564,30, 1.13282050,-0.80277630
7,2564,31,-0.60156360, 3.04128760
7,2564,32, 3.78449820,-4.78625290
7,2564,33,-8.32760630, 1.22054070
7,2564,34, 1.98452290, 1.30300350
7,2564,35, 26.23126940,-15.78951050
7,2564,36, 5.96434740,-5.54190950
7,2564,37,-4.90366700, 3.32377000
7,2564,38, 2.72761860,-1.51864050
7,2564,39,-3.11270500, 3.02566390
7,2564,40,-6.70126110, 0.05928310
7,2564,41,-2.96423990,-0.84030880
7,2564,42,-9.59205140,-0.29061060
7,2564,43, 1.94254080, 1.93496510
7,2564,44,-3.27931130, 0.87287550
7,2564,45,-0.48576290, 2.21752930
7,2564,46,-0.32020480, 0.32731330
7,2564,47, 1.92682220, 0.68011730
7,2564,48,-1.61047390, 1.47960920
7,2564,49, 1.03571680,-0.66723310
7,2564,50,-1.17202720, 3.14866170
7,2564,51, 1.92558540, 3.71319890
7,2564,52,-3.48190070,-1.52007830
7,2564,53, 5.54358820,-3.13779860
7,2564,54,-13.74650870, 5.92772650
7,2564,55,-1.10607460, 2.99995200
7,2564,56,-0.45887360, 1.00656590
7,2564,57, 1.10685630,-2.33670830
7,2564,58,-0.90213110,-1.94671240
7,2564,59, 1.01612450, 0.96951840
7,2564,60, 3.38535940, 0.20680270
7,2564,61, 2.92293760, 1.09389480
7,2564,62, 8.46505760,-0.00865290
7,2564,63,-2.32265430,-1.58069060
7,2564,64, 2.25632310,-0.90261160
7,2564,65, 0.21972150,-0.44188640
8,2564,0, 208.53769830, 0.03553080
8,2564,1, 0.03250640,-19.84336280
8,2564,2,-8.60926340, 5.02049160
8,2564,3,-85.95664540,-21.66862430
8,2564,4,-91.22380420,-1.01239460
8,2564,5, 4.89181280,-0.12420200
8,2564,6,-1.28169390,-1.30054700
8,2564,7,-0.16439670, 19.34428290
8,2564,8,-6.69940550,-7.90369700
8,2564,9, 14.45717150, 3.98209190
8,2564,10, 156.48127410, 40.73568050
8,2564,11,-8.56833610,-0.54880460
8,2564,12,-141.24092920, 15.49598670
8,2564,13, 2.66325390,-0.42557480
8,2564,14,-37.98574090,-1.66396660
8,2564,15, 1.09494440, 2.06780230
8,2564,16, 1.55522680, 0.70139910
8,2564,17, 0.39801460, 1.69762690
8,2564,18,-4.01501420, 4.73291950
8,2564,19, 9.01695680, 2.69101940
8,2564,20,-0.20515160, 0.20455440
8,2564,21, 35.16721000, 11.58061280
8,2564,22, 3.86674090, 0.62360060
8,2564,23, 11.17718040, 3.14782260
8,2564,24, 46.15004200,-10.16779960
8,2564,25,-5.27559400, 0.59507490
8,2564,26, 60.28227580,-2.87912880
8,2564,27,-2.34847220,-0.21818400
8,2564,28,-0.73445290,-1.77116390
8,2564,29,-1.47291900,-2.54434000
8,2564,30,-0.03671570,-1.06898260
8,2564,31,-1.73880150,-6.81428610
8,2564,32,-2.29388080,-19.89866120
8,2564,33, 1.80397550,-4.84052140
8,2564,34, 0.49002960,-0.88108040
8,2564,35,-8.46827500,-3.36044320
8,2564,36,-1.12974450,-0.99926690
8,2564,37, 1.01927470,-0.22314540
8,2564,38,-3.48080060,-0.96687130
8,2564,39, 1.51037010, 0.58027800
8,2564,40,-35.40191900,-9.73746800
8,2564,41,-1.17250290,-0.09040440
8,2564,42,-27.35569340, 2.82143200
8,2564,43,-1.94615470,-0.53816600
8,2564,44,-39.67227260,-1.68943110
8,2564,45, 0.68964910, 2.41658620
8,2564,46, 0.97128690, 1.89186540
8,2564,47, 0.37736200, 2.42188720
8,2564,48,-0.56752890, 3.22471940
8,2564,49, 1.05146800, 5.87404010
8,2564,50,-0.28146940, 16.26526970
8,2564,51,-0.82049790, 2.40421880
8,2564,52,-0.65805070,-1.34703450
8,2564,53,-1.64527340,-0.34672400
8,2564,54, 2.95603910,-0.09296950
8,2564,55, 3.01868360, 0.26538250
8,2564,56,-2.08704780, 0.68257890
8,2564,57, 0.32412090, 0.76424880
8,2564,58, 4.30299310, 0.83351370
8,2564,59, 1.63151620,-0.06896930
8,2564,60, 51.56270540, 10.74577200
8,2564,61, 3.22874750,-0.33105350
8,2564,62,-2.66162170, 1.25760060
8,2564,63, 4.56995740, 0.70589340
8,2564,64, 47.76328360,-0.45873590
8,2564,65, 1.23330530, 0.59265150
5,2692,0, 188.00391840,-0.07841320
5,2692,1, 0.62181590, 13.41670610
5,2692,2,-15.12332460, 5.45000420
5,2692,3,-61.83777440, 18.01482320
5,2692,4,-77.55685100, 0.30537930
5,2692,5, 4.77233170,-0.44188330
5,2692,6,-1.76427330, 0.84859370
5,2692,7, 0.97584190,-6.58359950
